SKU,Product Code,Product Name,Product description,Quantity On Hand ,Value
PK5231,Bori,Khalli walli,Altaf bhai ki signature bori,57,36
PK3423,Bori,Khalli walli,Altaf bhai ki signature bori,29,38
PK5080,Bori,Khalli walli,Altaf bhai ki signature bori,54,29
PK1983,Bori,Khalli walli,Altaf bhai ki signature bori,58,23
PK2541,Bori,Khalli walli,Altaf bhai ki signature bori,53,82
PK4314,Bori,Khalli walli,Altaf bhai ki signature bori,59,99
PK3137,Bori,Khalli walli,Altaf bhai ki signature bori,26,60
PK4088,Bori,Khalli walli,Altaf bhai ki signature bori,44,96
PK3285,Bori,Khalli walli,Altaf bhai ki signature bori,23,55
PK4295,Bori,Khalli walli,Altaf bhai ki signature bori,44,84
PK1511,Bori,Khalli walli,Altaf bhai ki signature bori,43,88
PK3509,Bori,Khalli walli,Altaf bhai ki signature bori,30,95
PK3213,Bori,Khalli walli,Altaf bhai ki signature bori,56,39
PK2235,Bori,Khalli walli,Altaf bhai ki signature bori,54,71
PK1937,Bori,Khalli walli,Altaf bhai ki signature bori,55,42
PK4163,Bori,Khalli walli,Altaf bhai ki signature bori,54,73
PK2721,Bori,Khalli walli,Altaf bhai ki signature bori,33,84
PK4016,Bori,Khalli walli,Altaf bhai ki signature bori,44,21
PK4066,Bori,Khalli walli,Altaf bhai ki signature bori,22,71
PK5228,Bori,Khalli walli,Altaf bhai ki signature bori,27,63
PK3750,Bori,Khalli walli,Altaf bhai ki signature bori,35,84
PK3635,Bori,Khalli walli,Altaf bhai ki signature bori,36,67
PK1767,Bori,Khalli walli,Altaf bhai ki signature bori,20,73
PK1274,Bori,Khalli walli,Altaf bhai ki signature bori,42,27
PK3751,Bori,Khalli walli,Altaf bhai ki signature bori,56,63
PK2849,Bori,Khalli walli,Altaf bhai ki signature bori,44,68
PK4621,Bori,Khalli walli,Altaf bhai ki signature bori,52,45
PK5326,Bori,Khalli walli,Altaf bhai ki signature bori,58,87
PK4404,Bori,Khalli walli,Altaf bhai ki signature bori,28,99
PK1857,Bori,Khalli walli,Altaf bhai ki signature bori,58,98
PK2441,Bori,Khalli walli,Altaf bhai ki signature bori,59,81
PK3641,Bori,Khalli walli,Altaf bhai ki signature bori,22,48
PK5141,Bori,Khalli walli,Altaf bhai ki signature bori,22,47
PK3359,Bori,Khalli walli,Altaf bhai ki signature bori,49,41
PK5162,Bori,Khalli walli,Altaf bhai ki signature bori,53,51
PK4245,Bori,Khalli walli,Altaf bhai ki signature bori,56,21
PK3846,Bori,Khalli walli,Altaf bhai ki signature bori,43,90
PK5284,Bori,Khalli walli,Altaf bhai ki signature bori,57,59
PK1757,Bori,Khalli walli,Altaf bhai ki signature bori,52,82
PK4895,Bori,Khalli walli,Altaf bhai ki signature bori,37,43
PK4950,Bori,Khalli walli,Altaf bhai ki signature bori,58,82
PK4119,Bori,Khalli walli,Altaf bhai ki signature bori,57,28
PK4617,Bori,Khalli walli,Altaf bhai ki signature bori,23,72
PK5381,Bori,Khalli walli,Altaf bhai ki signature bori,58,61
PK1721,Bori,Khalli walli,Altaf bhai ki signature bori,46,24
PK2882,Bori,Khalli walli,Altaf bhai ki signature bori,60,37
PK3249,Bori,Khalli walli,Altaf bhai ki signature bori,36,70
PK1704,Bori,Khalli walli,Altaf bhai ki signature bori,51,47
PK4609,Bori,Khalli walli,Altaf bhai ki signature bori,46,98
PK5536,Bori,Khalli walli,Altaf bhai ki signature bori,54,27
PK4807,Bori,Khalli walli,Altaf bhai ki signature bori,22,45
PK1850,Bori,Khalli walli,Altaf bhai ki signature bori,26,36
PK2166,Bori,Khalli walli,Altaf bhai ki signature bori,60,91
PK2356,Bori,Khalli walli,Altaf bhai ki signature bori,49,96
PK1492,Bori,Khalli walli,Altaf bhai ki signature bori,30,95
PK4554,Bori,Khalli walli,Altaf bhai ki signature bori,36,57
PK5522,Bori,Khalli walli,Altaf bhai ki signature bori,39,25
PK4068,Bori,Khalli walli,Altaf bhai ki signature bori,41,50
PK2670,Bori,Khalli walli,Altaf bhai ki signature bori,57,88
PK5257,Bori,Khalli walli,Altaf bhai ki signature bori,47,26
PK5235,Bori,Khalli walli,Altaf bhai ki signature bori,28,59
PK3936,Bori,Khalli walli,Altaf bhai ki signature bori,33,74
PK3482,Bori,Khalli walli,Altaf bhai ki signature bori,35,66
PK1421,Bori,Khalli walli,Altaf bhai ki signature bori,26,41
PK4229,Bori,Khalli walli,Altaf bhai ki signature bori,49,41
PK5204,Bori,Khalli walli,Altaf bhai ki signature bori,48,59
PK1578,Bori,Khalli walli,Altaf bhai ki signature bori,46,60
PK3192,Bori,Khalli walli,Altaf bhai ki signature bori,59,62
PK4856,Bori,Khalli walli,Altaf bhai ki signature bori,33,96
PK3538,Bori,Khalli walli,Altaf bhai ki signature bori,24,28
PK5183,Bori,Khalli walli,Altaf bhai ki signature bori,56,54
PK5357,Bori,Khalli walli,Altaf bhai ki signature bori,50,82
PK2443,Bori,Khalli walli,Altaf bhai ki signature bori,27,87
PK5017,Bori,Khalli walli,Altaf bhai ki signature bori,60,92
PK1888,Bori,Khalli walli,Altaf bhai ki signature bori,41,52
PK5135,Bori,Khalli walli,Altaf bhai ki signature bori,38,71
PK4915,Bori,Khalli walli,Altaf bhai ki signature bori,53,53
PK1493,Bori,Khalli walli,Altaf bhai ki signature bori,24,43
PK2669,Bori,Khalli walli,Altaf bhai ki signature bori,48,66
PK1532,Bori,Khalli walli,Altaf bhai ki signature bori,59,55
PK3450,Bori,Khalli walli,Altaf bhai ki signature bori,44,29
PK2223,Bori,Khalli walli,Altaf bhai ki signature bori,45,92
PK4765,Bori,Khalli walli,Altaf bhai ki signature bori,23,48
PK4131,Bori,Khalli walli,Altaf bhai ki signature bori,40,69
PK2725,Bori,Khalli walli,Altaf bhai ki signature bori,39,22
PK4842,Bori,Khalli walli,Altaf bhai ki signature bori,25,64
PK5050,Bori,Khalli walli,Altaf bhai ki signature bori,41,35
PK5250,Bori,Khalli walli,Altaf bhai ki signature bori,52,80
PK2130,Bori,Khalli walli,Altaf bhai ki signature bori,58,50
PK5457,Bori,Khalli walli,Altaf bhai ki signature bori,25,36
PK2690,Bori,Khalli walli,Altaf bhai ki signature bori,34,72
PK3589,Bori,Khalli walli,Altaf bhai ki signature bori,49,73
PK3699,Bori,Khalli walli,Altaf bhai ki signature bori,41,79
PK2061,Bori,Khalli walli,Altaf bhai ki signature bori,44,53
PK1720,Bori,Khalli walli,Altaf bhai ki signature bori,25,44
PK4124,Bori,Khalli walli,Altaf bhai ki signature bori,23,20
PK4885,Bori,Khalli walli,Altaf bhai ki signature bori,46,92
PK3732,Bori,Khalli walli,Altaf bhai ki signature bori,58,51
PK2272,Bori,Khalli walli,Altaf bhai ki signature bori,52,63
PK5108,Bori,Khalli walli,Altaf bhai ki signature bori,48,74
PK1334,Bori,Khalli walli,Altaf bhai ki signature bori,29,51
PK5525,Bori,Khalli walli,Altaf bhai ki signature bori,56,40
PK3334,Bori,Khalli walli,Altaf bhai ki signature bori,29,70
PK4376,Bori,Khalli walli,Altaf bhai ki signature bori,25,85
PK1111,Bori,Khalli walli,Altaf bhai ki signature bori,20,59
PK4484,Bori,Khalli walli,Altaf bhai ki signature bori,50,78
PK2380,Bori,Khalli walli,Altaf bhai ki signature bori,27,54
PK2370,Bori,Khalli walli,Altaf bhai ki signature bori,38,71
PK3768,Bori,Khalli walli,Altaf bhai ki signature bori,49,72
PK4983,Bori,Khalli walli,Altaf bhai ki signature bori,31,96
PK3944,Bori,Khalli walli,Altaf bhai ki signature bori,45,21
PK4896,Bori,Khalli walli,Altaf bhai ki signature bori,29,96
PK4188,Bori,Khalli walli,Altaf bhai ki signature bori,54,24
PK2894,Bori,Khalli walli,Altaf bhai ki signature bori,31,90
PK5293,Bori,Khalli walli,Altaf bhai ki signature bori,54,56
PK2195,Bori,Khalli walli,Altaf bhai ki signature bori,33,87
PK2145,Bori,Khalli walli,Altaf bhai ki signature bori,51,89
PK1675,Bori,Khalli walli,Altaf bhai ki signature bori,42,48
PK3381,Bori,Khalli walli,Altaf bhai ki signature bori,37,31
PK4475,Bori,Khalli walli,Altaf bhai ki signature bori,30,65
PK2079,Bori,Khalli walli,Altaf bhai ki signature bori,60,87
PK2221,Bori,Khalli walli,Altaf bhai ki signature bori,27,30
PK2018,Bori,Khalli walli,Altaf bhai ki signature bori,52,51
PK5505,Bori,Khalli walli,Altaf bhai ki signature bori,28,61
PK3027,Bori,Khalli walli,Altaf bhai ki signature bori,40,49
PK2615,Bori,Khalli walli,Altaf bhai ki signature bori,60,26
PK3671,Bori,Khalli walli,Altaf bhai ki signature bori,57,77
PK4724,Bori,Khalli walli,Altaf bhai ki signature bori,35,73
PK3596,Bori,Khalli walli,Altaf bhai ki signature bori,23,91
PK2376,Bori,Khalli walli,Altaf bhai ki signature bori,35,48
PK4157,Bori,Khalli walli,Altaf bhai ki signature bori,46,40
PK4809,Bori,Khalli walli,Altaf bhai ki signature bori,40,94
PK1594,Bori,Khalli walli,Altaf bhai ki signature bori,32,62
PK2385,Bori,Khalli walli,Altaf bhai ki signature bori,21,41
PK2351,Bori,Khalli walli,Altaf bhai ki signature bori,25,45
PK5551,Bori,Khalli walli,Altaf bhai ki signature bori,57,95
PK2542,Bori,Khalli walli,Altaf bhai ki signature bori,60,46
PK4842,Bori,Khalli walli,Altaf bhai ki signature bori,37,52
PK1887,Bori,Khalli walli,Altaf bhai ki signature bori,32,48
PK1431,Bori,Khalli walli,Altaf bhai ki signature bori,52,44
PK4416,Bori,Khalli walli,Altaf bhai ki signature bori,27,21
PK3551,Bori,Khalli walli,Altaf bhai ki signature bori,54,97
PK3246,Bori,Khalli walli,Altaf bhai ki signature bori,28,53
PK3900,Bori,Khalli walli,Altaf bhai ki signature bori,53,54
PK1525,Bori,Khalli walli,Altaf bhai ki signature bori,41,65
PK1722,Bori,Khalli walli,Altaf bhai ki signature bori,39,51
PK2424,Bori,Khalli walli,Altaf bhai ki signature bori,55,61
PK5438,Bori,Khalli walli,Altaf bhai ki signature bori,60,70
PK2414,Bori,Khalli walli,Altaf bhai ki signature bori,36,61
PK2730,Bori,Khalli walli,Altaf bhai ki signature bori,38,44
PK3993,Bori,Khalli walli,Altaf bhai ki signature bori,53,32
PK3797,Bori,Khalli walli,Altaf bhai ki signature bori,22,69
PK3226,Bori,Khalli walli,Altaf bhai ki signature bori,47,21
PK2036,Bori,Khalli walli,Altaf bhai ki signature bori,24,79
PK5201,Bori,Khalli walli,Altaf bhai ki signature bori,34,28
PK5043,Bori,Khalli walli,Altaf bhai ki signature bori,27,29
PK4745,Bori,Khalli walli,Altaf bhai ki signature bori,20,83
PK3737,Bori,Khalli walli,Altaf bhai ki signature bori,32,42
PK4691,Bori,Khalli walli,Altaf bhai ki signature bori,58,58
PK5431,Bori,Khalli walli,Altaf bhai ki signature bori,39,68
PK1123,Bori,Khalli walli,Altaf bhai ki signature bori,51,74
PK5294,Bori,Khalli walli,Altaf bhai ki signature bori,41,52
PK1234,Bori,Khalli walli,Altaf bhai ki signature bori,30,75
PK1602,Bori,Khalli walli,Altaf bhai ki signature bori,55,50
PK2264,Bori,Khalli walli,Altaf bhai ki signature bori,28,45
PK1649,Bori,Khalli walli,Altaf bhai ki signature bori,59,38
PK3952,Bori,Khalli walli,Altaf bhai ki signature bori,54,88
PK1369,Bori,Khalli walli,Altaf bhai ki signature bori,34,90
PK3185,Bori,Khalli walli,Altaf bhai ki signature bori,40,75
PK3092,Bori,Khalli walli,Altaf bhai ki signature bori,34,22
PK1125,Bori,Khalli walli,Altaf bhai ki signature bori,42,87
PK1739,Bori,Khalli walli,Altaf bhai ki signature bori,47,32
PK4712,Bori,Khalli walli,Altaf bhai ki signature bori,35,70
PK3106,Bori,Khalli walli,Altaf bhai ki signature bori,31,70
PK2537,Bori,Khalli walli,Altaf bhai ki signature bori,33,44
PK5387,Bori,Khalli walli,Altaf bhai ki signature bori,49,93
PK1682,Bori,Khalli walli,Altaf bhai ki signature bori,39,42
PK2379,Bori,Khalli walli,Altaf bhai ki signature bori,27,89
PK5346,Bori,Khalli walli,Altaf bhai ki signature bori,44,26
PK1352,Bori,Khalli walli,Altaf bhai ki signature bori,56,36
PK1625,Bori,Khalli walli,Altaf bhai ki signature bori,28,25
PK1515,Bori,Khalli walli,Altaf bhai ki signature bori,45,65
PK2827,Bori,Khalli walli,Altaf bhai ki signature bori,41,96
PK2838,Bori,Khalli walli,Altaf bhai ki signature bori,37,31
PK4946,Bori,Khalli walli,Altaf bhai ki signature bori,21,72
PK3722,Bori,Khalli walli,Altaf bhai ki signature bori,48,50
PK2283,Bori,Khalli walli,Altaf bhai ki signature bori,54,65
PK1480,Bori,Khalli walli,Altaf bhai ki signature bori,59,77
PK3159,Bori,Khalli walli,Altaf bhai ki signature bori,44,95
PK3979,Bori,Khalli walli,Altaf bhai ki signature bori,53,78
PK1765,Bori,Khalli walli,Altaf bhai ki signature bori,49,48
PK1682,Bori,Khalli walli,Altaf bhai ki signature bori,26,27
PK5034,Bori,Khalli walli,Altaf bhai ki signature bori,47,91
PK3497,Bori,Khalli walli,Altaf bhai ki signature bori,46,22
PK4153,Bori,Khalli walli,Altaf bhai ki signature bori,28,68
PK4255,Bori,Khalli walli,Altaf bhai ki signature bori,44,62
PK4098,Bori,Khalli walli,Altaf bhai ki signature bori,47,38
PK4980,Bori,Khalli walli,Altaf bhai ki signature bori,27,61
PK3868,Bori,Khalli walli,Altaf bhai ki signature bori,44,71
PK3015,Bori,Khalli walli,Altaf bhai ki signature bori,54,20
PK1361,Bori,Khalli walli,Altaf bhai ki signature bori,21,78
PK3161,Bori,Khalli walli,Altaf bhai ki signature bori,50,79
PK2809,Bori,Khalli walli,Altaf bhai ki signature bori,30,27
PK3798,Bori,Khalli walli,Altaf bhai ki signature bori,44,20
PK5389,Bori,Khalli walli,Altaf bhai ki signature bori,27,63
PK2779,Bori,Khalli walli,Altaf bhai ki signature bori,37,54
PK5104,Bori,Khalli walli,Altaf bhai ki signature bori,42,100
PK3215,Bori,Khalli walli,Altaf bhai ki signature bori,36,78
PK3393,Bori,Khalli walli,Altaf bhai ki signature bori,33,22
PK2298,Bori,Khalli walli,Altaf bhai ki signature bori,30,91
PK1182,Bori,Khalli walli,Altaf bhai ki signature bori,60,60
PK2502,Bori,Khalli walli,Altaf bhai ki signature bori,60,21
PK1547,Bori,Khalli walli,Altaf bhai ki signature bori,30,88
PK2153,Bori,Khalli walli,Altaf bhai ki signature bori,50,91
PK5373,Bori,Khalli walli,Altaf bhai ki signature bori,50,80
PK5466,Bori,Khalli walli,Altaf bhai ki signature bori,42,78
PK4502,Bori,Khalli walli,Altaf bhai ki signature bori,21,52
PK2581,Bori,Khalli walli,Altaf bhai ki signature bori,26,25
PK2668,Bori,Khalli walli,Altaf bhai ki signature bori,39,65
PK2244,Bori,Khalli walli,Altaf bhai ki signature bori,42,97
PK1489,Bori,Khalli walli,Altaf bhai ki signature bori,54,98
PK1919,Bori,Khalli walli,Altaf bhai ki signature bori,37,49
PK5114,Bori,Khalli walli,Altaf bhai ki signature bori,46,64
PK1776,Bori,Khalli walli,Altaf bhai ki signature bori,25,43
PK3565,Bori,Khalli walli,Altaf bhai ki signature bori,27,50
PK3393,Bori,Khalli walli,Altaf bhai ki signature bori,31,63
PK3386,Bori,Khalli walli,Altaf bhai ki signature bori,21,64
PK3244,Bori,Khalli walli,Altaf bhai ki signature bori,50,62
PK2403,Bori,Khalli walli,Altaf bhai ki signature bori,49,98
PK3078,Bori,Khalli walli,Altaf bhai ki signature bori,39,76
PK1659,Bori,Khalli walli,Altaf bhai ki signature bori,22,21
PK2754,Bori,Khalli walli,Altaf bhai ki signature bori,41,76
PK4388,Bori,Khalli walli,Altaf bhai ki signature bori,47,28
PK3555,Bori,Khalli walli,Altaf bhai ki signature bori,34,50
PK2604,Bori,Khalli walli,Altaf bhai ki signature bori,42,26
PK3730,Bori,Khalli walli,Altaf bhai ki signature bori,22,71
PK4802,Bori,Khalli walli,Altaf bhai ki signature bori,52,67
PK1437,Bori,Khalli walli,Altaf bhai ki signature bori,42,41
PK1488,Bori,Khalli walli,Altaf bhai ki signature bori,23,61
PK4557,Bori,Khalli walli,Altaf bhai ki signature bori,34,75
PK3245,Bori,Khalli walli,Altaf bhai ki signature bori,45,84
PK3117,Bori,Khalli walli,Altaf bhai ki signature bori,37,76
PK4109,Bori,Khalli walli,Altaf bhai ki signature bori,54,37
PK5070,Bori,Khalli walli,Altaf bhai ki signature bori,55,26
PK3491,Bori,Khalli walli,Altaf bhai ki signature bori,20,20
PK4280,Bori,Khalli walli,Altaf bhai ki signature bori,20,68
PK4337,Bori,Khalli walli,Altaf bhai ki signature bori,44,36
PK3661,Bori,Khalli walli,Altaf bhai ki signature bori,37,95
PK5209,Bori,Khalli walli,Altaf bhai ki signature bori,59,28
PK4586,Bori,Khalli walli,Altaf bhai ki signature bori,46,65
PK5160,Bori,Khalli walli,Altaf bhai ki signature bori,48,70
PK2389,Bori,Khalli walli,Altaf bhai ki signature bori,24,95
PK3123,Bori,Khalli walli,Altaf bhai ki signature bori,45,81
PK2282,Bori,Khalli walli,Altaf bhai ki signature bori,27,64
PK1559,Bori,Khalli walli,Altaf bhai ki signature bori,38,90
PK3599,Bori,Khalli walli,Altaf bhai ki signature bori,42,32
PK1527,Bori,Khalli walli,Altaf bhai ki signature bori,44,99
PK4852,Bori,Khalli walli,Altaf bhai ki signature bori,58,40
PK4339,Bori,Khalli walli,Altaf bhai ki signature bori,37,78
PK3459,Bori,Khalli walli,Altaf bhai ki signature bori,38,98
PK5206,Bori,Khalli walli,Altaf bhai ki signature bori,31,22
PK2130,Bori,Khalli walli,Altaf bhai ki signature bori,35,24
PK1380,Bori,Khalli walli,Altaf bhai ki signature bori,52,94
PK4740,Bori,Khalli walli,Altaf bhai ki signature bori,32,75
PK1475,Bori,Khalli walli,Altaf bhai ki signature bori,47,58
PK4898,Bori,Khalli walli,Altaf bhai ki signature bori,21,70
PK3598,Bori,Khalli walli,Altaf bhai ki signature bori,59,81
PK1545,Bori,Khalli walli,Altaf bhai ki signature bori,36,54
PK2079,Bori,Khalli walli,Altaf bhai ki signature bori,34,31
PK1307,Bori,Khalli walli,Altaf bhai ki signature bori,53,64
PK3075,Bori,Khalli walli,Altaf bhai ki signature bori,31,44
PK5431,Bori,Khalli walli,Altaf bhai ki signature bori,59,24
PK3059,Bori,Khalli walli,Altaf bhai ki signature bori,47,70
PK3045,Bori,Khalli walli,Altaf bhai ki signature bori,56,32
PK3628,Bori,Khalli walli,Altaf bhai ki signature bori,28,44
PK3165,Bori,Khalli walli,Altaf bhai ki signature bori,41,26
PK1914,Bori,Khalli walli,Altaf bhai ki signature bori,27,68
PK2295,Bori,Khalli walli,Altaf bhai ki signature bori,52,55
PK2786,Bori,Khalli walli,Altaf bhai ki signature bori,44,46
PK4638,Bori,Khalli walli,Altaf bhai ki signature bori,29,74
PK5113,Bori,Khalli walli,Altaf bhai ki signature bori,40,45
PK3429,Bori,Khalli walli,Altaf bhai ki signature bori,53,60
PK2263,Bori,Khalli walli,Altaf bhai ki signature bori,39,36
PK4845,Bori,Khalli walli,Altaf bhai ki signature bori,52,80
PK4018,Bori,Khalli walli,Altaf bhai ki signature bori,32,63
PK5551,Bori,Khalli walli,Altaf bhai ki signature bori,32,37
PK1169,Bori,Khalli walli,Altaf bhai ki signature bori,22,55
PK1598,Bori,Khalli walli,Altaf bhai ki signature bori,26,81
PK1543,Bori,Khalli walli,Altaf bhai ki signature bori,49,25
PK1445,Bori,Khalli walli,Altaf bhai ki signature bori,58,87
PK4792,Bori,Khalli walli,Altaf bhai ki signature bori,44,20
PK4441,Bori,Khalli walli,Altaf bhai ki signature bori,25,40
PK2784,Bori,Khalli walli,Altaf bhai ki signature bori,41,31
PK4198,Bori,Khalli walli,Altaf bhai ki signature bori,48,75
PK3741,Bori,Khalli walli,Altaf bhai ki signature bori,34,67
PK1671,Bori,Khalli walli,Altaf bhai ki signature bori,31,90
PK2800,Bori,Khalli walli,Altaf bhai ki signature bori,57,82
PK2417,Bori,Khalli walli,Altaf bhai ki signature bori,56,95
PK3120,Bori,Khalli walli,Altaf bhai ki signature bori,54,83
PK3066,Bori,Khalli walli,Altaf bhai ki signature bori,22,83
PK2076,Bori,Khalli walli,Altaf bhai ki signature bori,54,40
PK1702,Bori,Khalli walli,Altaf bhai ki signature bori,33,93
PK3889,Bori,Khalli walli,Altaf bhai ki signature bori,50,49
PK1455,Bori,Khalli walli,Altaf bhai ki signature bori,20,67
PK2080,Bori,Khalli walli,Altaf bhai ki signature bori,47,87
PK3914,Bori,Khalli walli,Altaf bhai ki signature bori,23,100
PK2173,Bori,Khalli walli,Altaf bhai ki signature bori,37,75
PK4865,Bori,Khalli walli,Altaf bhai ki signature bori,49,55
PK1456,Bori,Khalli walli,Altaf bhai ki signature bori,34,64
PK5261,Bori,Khalli walli,Altaf bhai ki signature bori,24,98
PK3049,Bori,Khalli walli,Altaf bhai ki signature bori,36,66
PK1697,Bori,Khalli walli,Altaf bhai ki signature bori,49,27
PK2815,Bori,Khalli walli,Altaf bhai ki signature bori,50,74
PK3879,Bori,Khalli walli,Altaf bhai ki signature bori,58,43
PK4278,Bori,Khalli walli,Altaf bhai ki signature bori,49,28
PK5333,Bori,Khalli walli,Altaf bhai ki signature bori,53,56
PK2284,Bori,Khalli walli,Altaf bhai ki signature bori,35,62
PK3432,Bori,Khalli walli,Altaf bhai ki signature bori,21,54
PK2593,Bori,Khalli walli,Altaf bhai ki signature bori,59,76
PK4961,Bori,Khalli walli,Altaf bhai ki signature bori,23,50
PK1474,Bori,Khalli walli,Altaf bhai ki signature bori,60,84
PK4905,Bori,Khalli walli,Altaf bhai ki signature bori,51,49
PK5391,Bori,Khalli walli,Altaf bhai ki signature bori,36,51
PK5052,Bori,Khalli walli,Altaf bhai ki signature bori,56,25
PK2957,Bori,Khalli walli,Altaf bhai ki signature bori,27,58
PK3381,Bori,Khalli walli,Altaf bhai ki signature bori,46,69
PK2002,Bori,Khalli walli,Altaf bhai ki signature bori,42,26
PK1823,Bori,Khalli walli,Altaf bhai ki signature bori,50,98
PK5134,Bori,Khalli walli,Altaf bhai ki signature bori,51,22
PK4305,Bori,Khalli walli,Altaf bhai ki signature bori,22,69
PK3155,Bori,Khalli walli,Altaf bhai ki signature bori,59,84
PK5367,Bori,Khalli walli,Altaf bhai ki signature bori,30,60
PK2332,Bori,Khalli walli,Altaf bhai ki signature bori,35,82
PK2649,Bori,Khalli walli,Altaf bhai ki signature bori,43,38
PK1808,Bori,Khalli walli,Altaf bhai ki signature bori,56,28
PK4306,Bori,Khalli walli,Altaf bhai ki signature bori,45,38
PK5275,Bori,Khalli walli,Altaf bhai ki signature bori,48,68
PK5180,Bori,Khalli walli,Altaf bhai ki signature bori,22,59
PK5386,Bori,Khalli walli,Altaf bhai ki signature bori,57,49
PK2253,Bori,Khalli walli,Altaf bhai ki signature bori,31,32
